year,date,median,low,high
2020,2020-07-14,2,0,10.518185232880233
2019,2020-04-13,4,0,18.70827876260733
2019,2020-12-26,3,0,13.727600653493575
2020,2020-02-15,3,0,15.484034968705476
2020,2020-03-16,3,0,18.416734988719565
2020,2020-03-17,3,0,16.073619047942728
2020,2020-06-11,2,0,10.372531301457743
2020,2020-10-14,2,0,11.202367929405067
2019,2020-01-26,3,0,16.89430670884044
2019,2020-07-14,2,0,13.649226659197332
2020,2020-02-14,4,0,17.891642316396073
2020,2020-04-02,1,0,9.516932981163501
2020,2020-11-15,1,0,9.211049609516323
2020,2020-06-30,2,0,10.597992725292269
2020,2020-09-07,2,0,10.63866074617116
2019,2020-10-29,4,0,17.932451568777253
2020,2020-09-18,2,0,10.57358160441626
2019,2020-10-12,3,0,14.712080019429404
2019,2020-12-22,3,0,16.881669753930076
2020,2020-04-15,1,0,8.48457325527205
2019,2020-03-15,4,0,20.310194506590744
2019,2020-05-23,4,0,17.8427741424942
2019,2020-06-08,3,0,16.03492333735825
2020,2020-03-11,3,0,18.47162418607634
2020,2020-09-19,2,0,10.520598554224774
2019,2020-05-26,3,0,14.35877267366232
2019,2020-10-27,3,0,16.38024241974751
2019,2020-11-25,4,0,20.33579918022715
2019,2020-12-31,4,0,21.187708188223933
2020,2020-02-07,4,0,18.985281633090096
2019,2020-06-20,4,0,17.62600917156942
2020,2020-07-06,2,0,9.715048246660675
2020,2020-10-12,2,0,10.094895378913561
2019,2020-02-25,4,0,19.974825075170628
2019,2020-03-07,4,0,20.293288786719472
2019,2020-03-09,3,0,16.122660856358983
2019,2020-04-16,4,0,21.54731357243589
2019,2020-04-24,4,0,20.351510556755635
2019,2020-04-26,4,0,19.71906777068367
2019,2020-10-25,4,0,19.599212369124714
2019,2020-12-09,3,0,17.79544668029273
2020,2020-01-30,4,0,19.586986800063876
2020,2020-02-29,3,0,16.872354221254028
2020,2020-10-18,2,0,12.077302027803663
2020,2020-03-03,3,0,17.758560272790508
2019,2020-02-14,4,0,20.956038309318522
2019,2020-01-10,8,0,37.196600943918966
2019,2020-03-29,4,0,19.431633294898294
2019,2020-05-09,4,0,20.96791483273618
2019,2020-11-27,4,0,23.277696263705955
2020,2020-01-17,4,0,19.298872139848097
2020,2020-04-14,1,0,8.534676226631884
2019,2020-02-02,3,0,16.60818423400781
2020,2020-02-01,3,0,18.70488705915183
2020,2020-07-26,1,0,9.494177466177392
2019,2020-03-02,3,0,16.6039970065315
2019,2020-12-20,4,0,18.99747401194775
2019,2020-12-25,2,0,11.292817658973185
2020,2020-05-24,1,0,9.12230416640466
2020,2020-10-30,2,0,11.441444558118329
2020,2020-06-29,2,0,10.621118112835784
2019,2020-04-02,4,0,19.23921734985699
2019,2020-07-25,4,0,16.336394111296613
2019,2020-10-21,3,0,17.40926237763025
2019,2020-11-13,3,0,17.69375751760294
2020,2020-06-27,2,0,10.847711268889778
2019,2020-12-07,3,0,15.796158005019834
2019,2020-03-05,4,0,19.559214037734566
2019,2020-08-12,3,0,15.366380837917191
2019,2020-09-19,4,0,20.512589613854832
2019,2020-12-15,3,0,15.459248428582102
2020,2020-01-28,4,0,18.596217567467917
2020,2020-04-16,1,0,8.468080120031331
2020,2020-04-17,1,0,8.87831774034765
2019,2020-06-04,4,0,18.11442483993061
2019,2020-08-04,2,0,13.384420959174204
2020,2020-01-15,4,0,19.623120970212472
2020,2020-09-13,1,0,9.806387485678258
2020,2020-10-07,2,0,11.546457238279428
2019,2020-04-05,4,0,19.209230574219234
2019,2020-06-01,3,0,15.716233178072477
2019,2020-07-08,3,0,16.386262451536332
2020,2020-03-22,1,0,9.742137020020246
2020,2020-07-25,2,0,11.33588419461384
2019,2020-02-06,4,0,28.957860204990876
2019,2020-03-03,3,0,16.84250732396459
2019,2020-06-25,4,0,16.619247569328692
2019,2020-07-30,3,0,15.271157780280014
2019,2020-11-14,3,0,17.46341480013791
2020,2020-02-09,3,0,17.087226198830734
2020,2020-10-11,1,0,9.456433274692534
2019,2020-09-08,3,0,17.62700993777376
2020,2020-04-19,1,0,7.959233335657292
2019,2020-11-07,3,0,16.733255145147012
2019,2020-02-15,4,0,19.621127313129918
2019,2020-01-23,4,0,18.33506554849899
2019,2020-07-20,3,0,15.003761023203689
2020,2020-04-23,1,0,8.96268806763563
2020,2020-11-24,2,0,12.100069995420071
2019,2020-03-16,3,0,17.59006204115846
2019,2020-08-31,3,0,15.360417996118
2019,2020-11-29,3,0,13.021126266293342
2020,2020-01-31,4,0,20.971063545158458
2020,2020-06-13,2,0,10.770267453916707
2019,2020-07-27,3,0,14.66196834451527
2020,2020-06-22,2,0,10.340644611254339
2019,2020-01-28,4,0,19.830362392825883
2019,2020-02-22,4,0,20.0920548788356
2019,2020-03-17,3,0,15.771199087025437
2019,2020-04-22,4,0,19.045313764741174
2019,2020-06-23,3,0,15.676392774405048
2020,2020-07-20,2,0,10.191376068076135
2020,2020-07-22,2,0,10.361986162041283
2020,2020-11-28,1,0,7.678884657270108
2019,2020-01-21,3,0,13.739622558093783
2019,2020-11-06,4,0,17.727101728088904
2019,2020-11-09,3,0,15.919898353429357
2019,2020-05-07,4,0,18.961821811031655
2020,2020-03-30,1,0,8.963387067965687
2019,2020-08-10,3,0,15.071193232121514
2020,2020-01-29,4,0,18.90644574612689
2020,2020-04-10,1,0,9.346911140667743
2020,2020-09-17,2,0,10.88034047282358
2019,2020-06-12,4,0,19.04188228745501
2019,2020-06-28,4,0,18.23232667328267
2019,2020-08-17,3,0,15.222840205907715
2020,2020-06-18,2,0,10.903313092167968
2020,2020-08-14,2,0,11.183863598020558
2020,2020-05-29,2,0,10.074705929568516
2019,2020-07-16,4,0,17.14984611783008
2019,2020-08-02,4,0,16.9449414776532
2019,2020-08-26,3,0,15.112613868210428
2019,2020-09-11,4,0,23.53143116706786
2020,2020-01-04,3,0,17.099461464330595
2020,2020-02-26,4,0,21.504323005282103
2020,2020-03-15,2,0,15.812732782503371
2020,2020-04-22,1,0,8.601450369583908
2020,2020-08-09,1,0,9.342308133049515
2020,2020-10-03,2,0,10.796564799895052
2019,2020-07-10,3,0,16.54215830505413
2019,2020-04-09,4,0,21.172622609901737
2019,2020-05-13,4,0,20.942880789383256
2019,2020-07-01,3,0,16.144362636029026
2019,2020-10-01,3,0,17.52396302778865
2019,2020-10-20,3,0,16.72710974777727
2020,2020-09-29,2,0,10.489132008176153
2020,2020-10-31,2,0,10.881754564608345
2019,2020-02-07,4,0,22.665100717646798
2019,2020-05-22,4,0,18.145632257186712
2019,2020-08-25,2,0,13.104816744545273
2020,2020-01-14,4,0,18.091268315773704
2019,2020-09-22,3,0,16.682049915405237
2019,2020-02-19,4,0,20.676010278942048
2019,2020-05-20,4,0,18.090906000508348
2020,2020-04-11,1,0,9.627183164707027
2020,2020-07-01,2,0,10.729139061439291
2020,2020-07-02,2,0,11.075796235783972
2020,2020-08-26,2,0,10.002141816558654
2020,2020-09-11,2,0,11.200219556834107
2020,2020-11-27,1,0,7.1552950714805545
2019,2020-11-10,3,0,15.188784147012028
2019,2020-06-27,4,0,17.444561976372572
2019,2020-07-18,3,0,15.834141957996463
2019,2020-10-02,4,0,19.434373540250256
2019,2020-11-21,4,0,18.04285700631771
2019,2020-12-30,3,0,17.86440390400117
2020,2020-01-06,4,0,19.291077152205055
2020,2020-04-25,1,0,9.58091544563373
2020,2020-05-09,1,0,10.365121063756776
2020,2020-11-09,2,0,9.746887821918438
2019,2020-06-18,4,0,16.615428231573297
2019,2020-07-11,3,0,16.069090106916363
2019,2020-07-21,2,0,13.246378392222217
2019,2020-12-02,3,0,15.702909899275141
2020,2020-01-01,2,0,11.526089847325649
2020,2020-04-29,1,0,8.342009953878994
2019,2020-01-15,4,0,19.02827107146896
2020,2020-06-10,2,0,10.664277356382335
2019,2020-03-23,3,0,17.456893835512922
2019,2020-06-16,3,0,14.836397565768584
2019,2020-07-22,3,0,15.618883743859548
2019,2020-10-23,4,0,18.837796712667746
2020,2020-01-23,4,0,18.439739523809465
2020,2020-02-05,4,0,19.831002138478045
2020,2020-02-19,4,0,17.89417384590552
2020,2020-03-26,2,0,9.840835090234876
2020,2020-06-19,2,0,11.120809161064411
2019,2020-09-18,4,0,20.652911908005184
2019,2020-01-27,3,0,16.00375936242532
2019,2020-04-25,4,0,20.233476425241843
2019,2020-08-30,4,0,17.2003516956281
2020,2020-04-04,1,0,9.933904434986871
2020,2020-07-09,2,0,10.611662910763819
2020,2020-10-06,2,0,10.447148075968972
2020,2020-09-04,2,0,11.954216780498982
2019,2020-08-20,4,0,16.869480139097497
2020,2020-01-10,4,0,20.172306540848005
2020,2020-02-08,4,0,19.305706195440436
2019,2020-06-14,4,0,18.21802255708076
2020,2020-05-06,1,0,8.8153993119838
2020,2020-08-16,1,0,8.964207597192605
2020,2020-10-05,2,0,11.545059025433801
2019,2020-05-12,3,0,15.54492473770418
2019,2020-06-02,3,0,15.582460431741836
2019,2020-09-25,4,0,19.716896305925857
2019,2020-08-07,3,0,14.582215046817836
2019,2020-01-20,2,0,12.568525707942403
2019,2020-05-21,4,0,18.267486667634735
2020,2020-03-13,4,0,24.051001755021527
2019,2020-01-12,3,0,16.902594356165757
2020,2020-05-19,2,0,9.605862840718617
2020,2020-10-26,2,0,10.848152450805927
2020,2020-11-14,2,0,10.86263816581578
2019,2020-09-29,3,0,14.939794144227932
2019,2020-12-27,3,0,15.392478417292695
2020,2020-02-25,3,0,15.37882378798336
2020,2020-10-19,2,0,10.267804945164494
2020,2020-11-12,2,0,9.750927685761251
2019,2020-01-24,4,0,18.054343971586064
2019,2020-02-05,4,0,149.06114202149462
2019,2020-04-14,3,0,17.650592817883336
2019,2020-08-24,3,0,14.36760746073646
2020,2020-02-28,4,0,20.005051001745944
2019,2020-10-03,3,0,21.776043497446494
2019,2020-10-06,3,0,22.9044381089311
2020,2020-08-15,2,0,10.607452594798039
2020,2020-10-10,2,0,10.977963781246084
2019,2020-01-18,4,0,20.318372079185256
2019,2020-03-19,4,0,20.959163523616965
2019,2020-03-21,4,0,19.893038486688162
